suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Glenroy,2,u,340000,S,Nelson,2016-11-12,13,3046,2,1,1,0,74,1970,Moreland City Council,-37.7071,144.9176,Northern Metropolitan,8870,2016.4
Glenroy,3,h,596000,S,Hodges,2016-11-12,13,3046,3,1,3,624,NA,NA,Moreland City Council,-37.6967,144.9313,Northern Metropolitan,8870,2016.4
Glenroy,3,t,642000,S,Stockdale,2016-05-14,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,670000,S,Brace,2016-05-14,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,525000,SP,Stockdale,2016-05-14,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,447500,S,Melbourne,2016-10-15,13,3046,3,1,1,320,130,2000,Moreland City Council,-37.6949,144.9122,Northern Metropolitan,8870,2016.4
Glenroy,3,h,588000,S,YPA,2016-10-15,13,3046,3,1,1,616,125,1960,Moreland City Council,-37.7029,144.9053,Northern Metropolitan,8870,2016.4
Glenroy,3,h,NA,SP,Ray,2016-10-15,13,3046,3,1,2,309,100,1950,Moreland City Council,-37.6963,144.9164,Northern Metropolitan,8870,2016.4
Glenroy,3,t,NA,S,Barry,2016-10-15,13,3046,3,2,2,224,158,2013,Moreland City Council,-37.7004,144.9288,Northern Metropolitan,8870,2016.4
Glenroy,3,h,695000,S,Stockdale,2016-10-15,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,3,h,420000,PI,Raine,2016-10-15,13,3046,3,1,2,0,96,1960,Moreland City Council,-37.7025,144.9504,Northern Metropolitan,8870,2016.4
Glenroy,3,h,NA,W,Eview,2016-10-15,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,2,u,410000,SP,Brad,2016-10-15,13,3046,2,1,2,200,81,2000,Moreland City Council,-37.7002,144.9428,Northern Metropolitan,8870,2016.4
Glenroy,3,h,688000,S,Stockdale,2016-10-15,13,3046,3,1,4,700,NA,NA,Moreland City Council,-37.7022,144.924,Northern Metropolitan,8870,2016.4
Glenroy,3,h,612500,S,Stockdale,2016-10-15,13,3046,3,2,3,635,NA,NA,Moreland City Council,-37.7006,144.9239,Northern Metropolitan,8870,2016.4
Glenroy,3,t,545000,SP,Brad,2016-04-16,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,570000,PI,Barry,2016-04-16,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,525000,S,Brad,2016-04-16,13,3046,3,1,1,665,85,1950,Moreland City Council,-37.6966,144.9331,Northern Metropolitan,8870,2016.2
Glenroy,2,t,397500,S,Jellis,2016-07-16,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,4,h,NA,SP,Brad,2016-07-16,13,3046,3,1,4,656,NA,NA,Moreland City Council,-37.696,144.926,Northern Metropolitan,8870,2016.3
Glenroy,3,h,703000,S,Eview,2016-09-17,13,3046,3,1,4,704,102,1960,Moreland City Council,-37.7021,144.9136,Northern Metropolitan,8870,2016.3
Glenroy,4,t,608000,S,Raine,2016-09-17,13,3046,3,2,1,252,150,2014,Moreland City Council,-37.7006,144.9299,Northern Metropolitan,8870,2016.3
Glenroy,5,h,705000,PI,Barry,2016-09-17,13,3046,5,3,2,612,NA,1970,Moreland City Council,-37.7022,144.9054,Northern Metropolitan,8870,2016.3
Glenroy,3,t,677000,S,Barry,2016-09-17,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,2,u,320500,S,Nelson,2016-09-17,13,3046,2,1,1,3056,NA,NA,Moreland City Council,-37.7042,144.9214,Northern Metropolitan,8870,2016.3
Glenroy,3,h,NA,SN,Nelson,2016-09-17,13,3046,3,2,2,650,NA,NA,Moreland City Council,-37.7019,144.9182,Northern Metropolitan,8870,2016.3
Glenroy,3,h,577000,S,Barry,2017-03-18,13,3046,3,1,2,706,NA,NA,Moreland City Council,-37.7053,144.9372,Northern Metropolitan,8870,2017.1
Glenroy,4,h,920000,S,Professionals,2017-03-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2017.1
Glenroy,2,t,450000,SP,Barry,2017-03-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2017.1
Glenroy,2,u,230000,PI,Raine,2017-03-18,13,3046,2,1,1,1996,NA,NA,Moreland City Council,-37.702,144.9154,Northern Metropolitan,8870,2017.1
Glenroy,4,t,607000,S,YPA,2017-03-18,13,3046,4,3,2,0,131,2014,Moreland City Council,-37.7102,144.9112,Northern Metropolitan,8870,2017.1
Glenroy,3,h,765500,S,Barry,2016-06-18,13,3046,3,2,2,780,180,1970,Moreland City Council,-37.6955,144.9389,Northern Metropolitan,8870,2016.2
Glenroy,4,h,NA,VB,Stockdale,2016-06-18,13,3046,4,2,5,1081,164,1970,Moreland City Council,-37.6984,144.9457,Northern Metropolitan,8870,2016.2
Glenroy,3,t,450000,SP,Nelson,2016-06-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,807000,S,Stockdale,2016-06-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,NA,S,Barry,2016-06-18,13,3046,3,1,2,586,126,1980,Moreland City Council,-37.6974,144.907,Northern Metropolitan,8870,2016.2
Glenroy,3,t,530000,PI,Barry,2016-06-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,4,h,NA,S,Stockdale,2016-06-18,13,3046,2,2,2,696,269,1970,Moreland City Council,-37.7013,144.9372,Northern Metropolitan,8870,2016.2
Glenroy,3,h,565000,S,Barry,2016-06-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,u,470000,SP,Barry,2016-06-18,13,3046,3,1,2,187,99,2014,Moreland City Council,-37.7098,144.9163,Northern Metropolitan,8870,2016.2
Glenroy,3,u,482500,SP,Brad,2016-06-18,13,3046,3,1,1,265,NA,1995,Moreland City Council,-37.7083,144.9158,Northern Metropolitan,8870,2016.2
Glenroy,3,h,482500,SP,Stockdale,2016-06-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,600000,S,Stockdale,2016-06-18,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,580000,S,Barry,2016-11-19,13,3046,3,1,2,650,142,1960,Moreland City Council,-37.7002,144.9408,Northern Metropolitan,8870,2016.4
Glenroy,4,h,NA,S,Stockdale,2016-11-19,13,3046,4,2,1,504,NA,NA,Moreland City Council,-37.7148,144.9358,Northern Metropolitan,8870,2016.4
Glenroy,3,t,550000,VB,Barry,2016-11-19,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,2,t,434500,S,Eview,2016-11-19,13,3046,2,1,1,125,NA,1975,Moreland City Council,-37.7042,144.9211,Northern Metropolitan,8870,2016.4
Glenroy,2,u,620250,S,Stockdale,2016-11-19,13,3046,2,1,2,253,91,2012,Moreland City Council,-37.7117,144.9135,Northern Metropolitan,8870,2016.4
Glenroy,3,h,480000,S,Raine,2016-11-19,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,3,h,710000,S,Stockdale,2016-11-19,13,3046,3,1,1,796,104,1960,Moreland City Council,-37.6955,144.9253,Northern Metropolitan,8870,2016.4
Glenroy,2,u,NA,VB,Brad,2016-05-22,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,4,h,630000,S,Stockdale,2016-05-22,13,3046,3,1,2,630,130,1960,Moreland City Council,-37.7002,144.9232,Northern Metropolitan,8870,2016.2
Glenroy,2,t,420000,SP,Stockdale,2016-05-22,13,3046,2,1,1,307,NA,NA,Moreland City Council,-37.7117,144.9348,Northern Metropolitan,8870,2016.2
Glenroy,2,h,486500,S,Nelson,2016-05-22,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,600000,S,Stockdale,2016-05-22,13,3046,3,1,4,541,139,1968,Moreland City Council,-37.7051,144.9069,Northern Metropolitan,8870,2016.2
Glenroy,3,h,502500,S,Stockdale,2016-05-22,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,t,550000,SP,Stockdale,2016-08-22,13,3046,3,2,2,212,129,2010,Moreland City Council,-37.7073,144.9277,Northern Metropolitan,8870,2016.3
Glenroy,3,u,460000,S,Barry,2016-08-22,13,3046,3,2,1,190,NA,NA,Moreland City Council,-37.6997,144.9367,Northern Metropolitan,8870,2016.3
Glenroy,3,h,582000,S,Nelson,2016-08-22,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,2,u,NA,PI,Brad,2016-04-23,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,4,h,600000,SP,Stockdale,2016-04-23,13,3046,4,1,2,586,159,1968,Moreland City Council,-37.6975,144.9065,Northern Metropolitan,8870,2016.2
Glenroy,3,u,400000,VB,Nelson,2016-04-23,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,4,h,1217500,S,Barry,2016-09-24,13,3046,4,3,2,693,192,2014,Moreland City Council,-37.7111,144.9275,Northern Metropolitan,8870,2016.3
Glenroy,3,h,600000,SP,Barry,2016-09-24,13,3046,3,1,2,599,150,1960,Moreland City Council,-37.7009,144.9291,Northern Metropolitan,8870,2016.3
Glenroy,3,u,470000,SP,Barry,2016-09-24,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,2,h,452000,S,Barry,2016-09-24,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,3,h,570000,PI,Barry,2016-09-24,13,3046,3,2,2,585,146,1975,Moreland City Council,-37.6977,144.9071,Northern Metropolitan,8870,2016.3
Glenroy,4,h,655000,SP,Stockdale,2016-09-24,13,3046,4,1,2,695,NA,NA,Moreland City Council,-37.6985,144.9441,Northern Metropolitan,8870,2016.3
Glenroy,3,h,645000,S,Stockdale,2017-02-25,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2017.1
Glenroy,3,h,500000,SP,Nelson,2017-02-25,13,3046,3,1,4,677,NA,NA,Moreland City Council,-37.695,144.9271,Northern Metropolitan,8870,2017.1
Glenroy,3,h,762700,SP,Stockdale,2017-02-25,13,3046,3,1,4,597,100,1960,Moreland City Council,-37.7097,144.9351,Northern Metropolitan,8870,2017.1
Glenroy,2,u,465000,S,YPA,2017-02-25,13,3046,2,1,1,176,89,2012,Moreland City Council,-37.7081,144.912,Northern Metropolitan,8870,2017.1
Glenroy,2,h,741250,S,Barry,2017-02-25,13,3046,2,1,1,668,88,1955,Moreland City Council,-37.7067,144.9331,Northern Metropolitan,8870,2017.1
Glenroy,3,h,NA,SN,Melbourne,2016-07-26,13,3046,3,1,1,707,116,2017,Moreland City Council,-37.6987,144.9104,Northern Metropolitan,8870,2016.3
Glenroy,2,t,488500,S,Stockdale,2016-06-27,13,3046,2,2,1,190,2,NA,Moreland City Council,-37.7072,144.9241,Northern Metropolitan,8870,2016.2
Glenroy,4,h,787500,S,Barry,2016-06-27,13,3046,4,2,2,650,NA,NA,Moreland City Council,-37.7004,144.9411,Northern Metropolitan,8870,2016.2
Glenroy,2,u,442000,S,Brad,2016-06-27,13,3046,3,1,1,245,NA,NA,Moreland City Council,-37.7076,144.9097,Northern Metropolitan,8870,2016.2
Glenroy,3,h,NA,PI,Barry,2016-06-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,h,500000,PI,Barry,2016-06-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,6,h,1035000,S,Nelson,2016-06-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,2,t,484852,SP,Eview,2016-11-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,4,h,NA,S,Nelson,2016-11-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,4,h,1000000,PI,Barry,2016-11-27,13,3046,4,2,8,977,304,1935,Moreland City Council,-37.7063,144.9273,Northern Metropolitan,8870,2016.4
Glenroy,2,h,726335,S,Eview,2016-11-27,13,3046,2,1,2,590,NA,NA,Moreland City Council,-37.7072,144.938,Northern Metropolitan,8870,2016.4
Glenroy,4,h,630000,S,Stockdale,2016-11-27,13,3046,4,2,2,602,180,1950,Moreland City Council,-37.7005,144.9258,Northern Metropolitan,8870,2016.4
Glenroy,2,h,NA,SP,Stockdale,2016-11-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,2,h,685000,S,Stockdale,2016-11-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,3,h,410000,PI,Melbourne,2016-11-27,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.4
Glenroy,3,h,670000,S,Barry,2016-11-27,13,3046,3,1,3,705,135,1950,Moreland City Council,-37.6967,144.9116,Northern Metropolitan,8870,2016.4
Glenroy,2,h,417000,S,Stockdale,2016-11-27,13,3046,2,1,1,172,77,2013,Moreland City Council,-37.7074,144.9086,Northern Metropolitan,8870,2016.4
Glenroy,3,t,600000,VB,Nelson,2016-11-27,13,3046,3,1,2,258,143,2001,Moreland City Council,-37.7047,144.9087,Northern Metropolitan,8870,2016.4
Glenroy,4,h,640000,S,Melbourne,2016-05-28,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.2
Glenroy,3,t,440000,SP,Nelson,2016-05-28,13,3046,3,2,1,215,121,2010,Moreland City Council,-37.6952,144.9256,Northern Metropolitan,8870,2016.2
Glenroy,3,h,501000,SP,Raine,2016-05-28,13,3046,3,1,1,348,NA,NA,Moreland City Council,-37.7119,144.9111,Northern Metropolitan,8870,2016.2
Glenroy,3,h,660000,S,Barry,2016-08-28,13,3046,3,1,2,657,116,1950,Moreland City Council,-37.7019,144.9225,Northern Metropolitan,8870,2016.3
Glenroy,2,h,675000,S,Brad,2016-08-28,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,3,h,600000,S,Barry,2016-08-28,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,3,h,607000,S,Eview,2016-08-28,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,2,u,382000,S,Stockdale,2016-08-28,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,3,h,722000,S,Stockdale,2016-08-28,13,3046,3,1,3,781,NA,NA,Moreland City Council,-37.7048,144.9097,Northern Metropolitan,8870,2016.3
Glenroy,2,h,270000,PI,Ray,2016-07-30,13,3046,2,1,1,155,155,2000,Moreland City Council,-37.6972,144.9239,Northern Metropolitan,8870,2016.3
Glenroy,4,h,825000,S,Stockdale,2016-07-30,13,3046,4,2,4,768,194,1970,Moreland City Council,-37.6979,144.9377,Northern Metropolitan,8870,2016.3
Glenroy,3,h,615000,S,Melbourne,2016-07-30,13,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,8870,2016.3
Glenroy,4,h,638000,S,Barry,2016-07-30,13,3046,4,2,1,624,258,2005,Moreland City Council,-37.6969,144.9334,Northern Metropolitan,8870,2016.3
Gowanbrae,3,h,631000,S,Nelson,2016-09-03,13.6,3043,3,2,2,608,138,2001,Moreland City Council,-37.709,144.8925,Western Metropolitan,1071,2016.3
Gowanbrae,3,t,532000,S,Nelson,2016-09-03,13.6,3043,3,2,1,149,19,2005,Moreland City Council,-37.7068,144.8963,Western Metropolitan,1071,2016.3
Gowanbrae,3,h,791000,S,Nelson,2017-03-04,13.6,3043,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Western Metropolitan,1071,2017.1
Gowanbrae,3,h,500000,S,Nelson,2017-03-04,13.6,3043,3,2,1,140,NA,NA,Moreland City Council,-37.7071,144.8959,Western Metropolitan,1071,2017.1
Gowanbrae,3,h,504000,S,Nelson,2016-08-06,13.6,3043,3,2,1,215,139,2004,Moreland City Council,-37.709,144.8964,Western Metropolitan,1071,2016.3
Gowanbrae,4,h,NA,S,Nelson,2016-05-07,13.6,3043,4,2,2,346,301,2010,Moreland City Council,-37.7047,144.8974,Western Metropolitan,1071,2016.2
Gowanbrae,3,t,468000,S,Nelson,2016-05-07,13.6,3043,3,2,2,178,138,2000,Moreland City Council,-37.7087,144.8962,Western Metropolitan,1071,2016.2
Gowanbrae,3,h,550000,VB,Nelson,2016-12-10,13.6,3043,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Western Metropolitan,1071,2016.4
Gowanbrae,4,h,802500,S,Nelson,2016-11-12,13.6,3043,4,2,2,0,264,2005,Moreland City Council,-37.705,144.9004,Western Metropolitan,1071,2016.4
Gowanbrae,4,h,709000,PI,Nelson,2016-05-14,13.6,3043,4,2,2,453,213,2007,Moreland City Council,-37.7016,144.8974,Western Metropolitan,1071,2016.2
Gowanbrae,3,h,700000,SP,Nelson,2016-04-16,13.6,3043,3,2,2,691,NA,NA,Moreland City Council,-37.7089,144.8927,Western Metropolitan,1071,2016.2
Gowanbrae,3,h,485000,S,Nelson,2016-04-16,13.6,3043,3,2,1,175,134,2004,Moreland City Council,-37.7076,144.8961,Western Metropolitan,1071,2016.2
Gowanbrae,3,t,NA,SN,Barry,2016-09-17,13.6,3043,3,2,1,166,185,NA,Moreland City Council,-37.7073,144.8959,Western Metropolitan,1071,2016.3
Gowanbrae,3,h,690000,SP,hockingstuart,2017-03-18,13.6,3043,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Western Metropolitan,1071,2017.1
Gowanbrae,3,h,540000,VB,Brad,2016-11-19,13.6,3043,3,2,1,367,141,2008,Moreland City Council,-37.704,144.8989,Western Metropolitan,1071,2016.4
Gowanbrae,4,h,600000,PI,Nelson,2016-08-22,13.6,3043,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Western Metropolitan,1071,2016.3
Gowanbrae,3,h,390000,PI,Nelson,2016-04-23,13.6,3043,3,2,1,158,136,2005,Moreland City Council,-37.7091,144.8958,Western Metropolitan,1071,2016.2
Gowanbrae,3,h,626000,S,Jellis,2017-02-25,13.6,3043,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Western Metropolitan,1071,2017.1
Gowanbrae,4,h,660000,VB,Nelson,2016-07-26,13.6,3043,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Western Metropolitan,1071,2016.3
Gowanbrae,4,h,800000,S,Nelson,2016-07-26,13.6,3043,4,2,2,719,251,2000,Moreland City Council,-37.7062,144.8978,Western Metropolitan,1071,2016.3
Gowanbrae,3,h,525000,PI,Stockdale,2016-06-27,13.6,3043,3,2,1,223,NA,NA,Moreland City Council,-37.704,144.8984,Western Metropolitan,1071,2016.2
Gowanbrae,4,h,740000,SP,Nelson,2016-06-27,13.6,3043,4,2,2,453,213,2007,Moreland City Council,-37.7016,144.8974,Western Metropolitan,1071,2016.2
Gowanbrae,4,h,880000,VB,Nelson,2016-05-28,13.6,3043,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Western Metropolitan,1071,2016.2
Hadfield,3,h,605000,PI,hockingstuart,2016-09-03,12.1,3046,3,1,2,597,116,1960,Moreland City Council,-37.711,144.9478,Northern Metropolitan,2606,2016.3
Hadfield,3,h,570000,S,Stockdale,2016-09-03,12.1,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,2606,2016.3
Hadfield,3,h,685500,SP,Brad,2016-09-03,12.1,3046,3,1,2,724,103,1970,Moreland City Council,-37.7076,144.9481,Northern Metropolitan,2606,2016.3
Hadfield,2,h,610000,S,Eview,2016-12-03,12.1,3046,2,1,1,394,98,1950,Moreland City Council,-37.7153,144.9507,Northern Metropolitan,2606,2016.4
Hadfield,3,h,630000,S,YPA,2016-12-03,12.1,3046,3,1,1,604,112,1970,Moreland City Council,-37.7124,144.9514,Northern Metropolitan,2606,2016.4
Hadfield,4,h,870000,S,Barry,2016-12-03,12.1,3046,4,3,5,591,268,2010,Moreland City Council,-37.7127,144.9489,Northern Metropolitan,2606,2016.4
Hadfield,3,h,810000,S,Holland,2017-03-04,12.1,3046,3,2,2,592,129,1950,Moreland City Council,-37.7149,144.9473,Northern Metropolitan,2606,2017.1
Hadfield,3,h,840000,S,Barry,2017-03-04,12.1,3046,3,1,2,608,NA,NA,Moreland City Council,-37.7114,144.9378,Northern Metropolitan,2606,2017.1
Hadfield,5,h,585000,S,YPA,2016-06-04,12.1,3046,5,2,1,590,NA,NA,Moreland City Council,-37.711,144.9481,Northern Metropolitan,2606,2016.2
Hadfield,4,h,772500,S,Stockdale,2016-06-04,12.1,3046,3,2,2,595,NA,1983,Moreland City Council,-37.7116,144.9468,Northern Metropolitan,2606,2016.2
Hadfield,3,u,465000,SP,Brad,2016-06-04,12.1,3046,3,1,1,225,NA,2005,Moreland City Council,-37.7068,144.9467,Northern Metropolitan,2606,2016.2
Hadfield,4,u,581000,S,Barry,2016-05-07,12.1,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,2606,2016.2
Hadfield,3,t,570000,S,Barry,2016-11-07,12.1,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,2606,2016.4
Hadfield,3,h,719000,S,Eview,2016-10-08,12.1,3046,3,1,4,692,NA,1980,Moreland City Council,-37.7084,144.9412,Northern Metropolitan,2606,2016.4
Hadfield,2,u,487000,SP,Peter,2016-09-10,12.1,3046,2,1,2,198,96,2010,Moreland City Council,-37.7132,144.9488,Northern Metropolitan,2606,2016.3
Hadfield,4,h,700000,S,Barry,2016-09-10,12.1,3046,2,2,2,700,168,1950,Moreland City Council,-37.7056,144.9384,Northern Metropolitan,2606,2016.3
Hadfield,4,h,600500,S,YPA,2016-09-10,12.1,3046,4,2,1,462,161,1970,Moreland City Council,-37.7062,144.9387,Northern Metropolitan,2606,2016.3
Hadfield,4,h,NA,PI,Brad,2016-12-10,12.1,3046,4,2,2,553,159,1970,Moreland City Council,-37.7021,144.9411,Northern Metropolitan,2606,2016.4
Hadfield,3,h,730000,S,Barry,2016-12-10,12.1,3046,3,1,2,570,134,1970,Moreland City Council,-37.7106,144.9491,Northern Metropolitan,2606,2016.4
Hadfield,3,h,800000,S,Stockdale,2016-12-10,12.1,3046,3,2,2,565,116,1960,Moreland City Council,-37.7094,144.9377,Northern Metropolitan,2606,2016.4
Hadfield,4,h,918000,S,Brad,2017-02-11,12.1,3046,4,2,2,763,NA,NA,Moreland City Council,-37.7123,144.9426,Northern Metropolitan,2606,2017.1
Hadfield,3,h,NA,SP,Nelson,2017-03-11,12.1,3046,3,1,2,585,NA,1950,Moreland City Council,-37.7095,144.9501,Northern Metropolitan,2606,2017.1
Hadfield,3,t,750000,S,Stockdale,2016-06-12,12.1,3046,3,2,2,301,251,2011,Moreland City Council,-37.715,144.9475,Northern Metropolitan,2606,2016.2
Hadfield,3,h,740000,S,Barry,2016-11-12,12.1,3046,3,1,1,568,115,1960,Moreland City Council,-37.7077,144.9438,Northern Metropolitan,2606,2016.4
Hadfield,3,h,NA,SP,Barry,2016-11-12,12.1,3046,3,1,4,738,95,1950,Moreland City Council,-37.7082,144.9468,Northern Metropolitan,2606,2016.4
Hadfield,3,h,721000,S,Brad,2016-11-12,12.1,3046,3,1,3,539,NA,1960,Moreland City Council,-37.7098,144.9446,Northern Metropolitan,2606,2016.4
Hadfield,3,h,646000,S,YPA,2016-11-12,12.1,3046,3,1,2,574,106,1970,Moreland City Council,-37.7157,144.9507,Northern Metropolitan,2606,2016.4
Hadfield,3,h,545000,S,Raine,2016-11-12,12.1,3046,3,2,3,230,113,2000,Moreland City Council,-37.7073,144.9486,Northern Metropolitan,2606,2016.4
Hadfield,3,h,770000,S,Stockdale,2016-11-12,12.1,3046,3,1,2,700,NA,NA,Moreland City Council,-37.705,144.9469,Northern Metropolitan,2606,2016.4
Hadfield,4,h,777000,S,Eview,2016-08-13,12.1,3046,3,1,2,700,176,1960,Moreland City Council,-37.704,144.9399,Northern Metropolitan,2606,2016.3
Hadfield,3,h,634000,S,Nelson,2016-08-13,12.1,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,2606,2016.3
Hadfield,2,h,722000,S,Stockdale,2016-08-13,12.1,3046,3,3,1,580,103,1950,Moreland City Council,-37.7098,144.9424,Northern Metropolitan,2606,2016.3
Hadfield,2,h,545000,SP,Stockdale,2016-05-14,12.1,3046,2,1,3,591,102,1960,Moreland City Council,-37.7128,144.9471,Northern Metropolitan,2606,2016.2
Hadfield,2,u,405000,S,Nelson,2016-10-15,12.1,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,2606,2016.4
Hadfield,3,h,660000,S,YPA,2016-10-15,12.1,3046,NA,NA,NA,NA,NA,NA,Moreland City Council,NA,NA,Northern Metropolitan,2606,2016.4
Hadfield,3,t,510000,PI,Raine,2016-04-16,12.1,3046,3,2,2,234,115,2012,Moreland City Council,-37.707,144.9411,Northern Metropolitan,2606,2016.2
Hadfield,2,h,542500,S,Ray,2016-09-17,12.1,3046,2,1,1,359,NA,1960,Moreland City Council,-37.7133,144.9436,Northern Metropolitan,2606,2016.3
Hadfield,3,h,631500,S,Stockdale,2016-06-18,12.1,3046,4,1,3,593,95,1965,Moreland City Council,-37.7133,144.947,Northern Metropolitan,2606,2016.2
